product_code;active;name;price;vat;unit;category;barcode;producer;currency;other_price;pkwiu;weight;gauge;priority;short_description;description;price_wholesale;price_special;manual_historical_price;manual_historical_price_wholesale;manual_historical_price_special;price_buying;stock;stock_warnlevel;package;availability;delivery;views;"images 1";"images 2";"images 3";"images 4";rank;rank_votes;seo_title;seo_description;seo_keywords;seo_url;booster;producer_code;warehouse_code;length;width;height
H3520F;1;"DSF(C02) Wkręt H 3,5 x 20/F op136szt";5.99;23%;szt.;"ŚRUBY I WKRĘTY > H wkręt hartowany ocynkowany do drewna";5904259638371;Starfix;PLN;0.00;25.94.11.0;0.13;;0;"DSF(C02) Wkręt H 3,5 x 20/F op136szt";"Do łączenia drewna bez podwiercania.";5.99;5.99;;;;0.00;2;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24105.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24106.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24107.jpg;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24108.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
H3525F;1;"DSF(C02) Wkręt H 3,5 x 25/F op130szt";5.99;23%;szt.;"ŚRUBY I WKRĘTY > H wkręt hartowany ocynkowany do drewna";5904259638388;Starfix;PLN;0.00;25.94.11.0;0.14;;0;"DSF(C02) Wkręt H 3,5 x 25/F op130szt";"Do łączenia drewna bez podwiercania.";5.99;5.99;;;;0.00;3;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24109.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24110.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24111.jpg;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24112.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
H460F;1;"DSF(C02) Wkręt H 4,0 x 60/F op 44szt";5.99;23%;szt.;"ŚRUBY I WKRĘTY > H wkręt hartowany ocynkowany do drewna";5904259638524;Starfix;PLN;0.00;25.94.11.0;0.14;;0;"DSF(C02) Wkręt H 4,0 x 60/F op 44szt";"Do łączenia drewna bez podwiercania.";5.99;5.99;;;;0.00;136;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24113.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24114.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24115.jpg;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24116.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
H4516F;0;"DSF(C02) Wkręt H 4,5 x 16/F op115szt";5.99;23%;szt.;"ŚRUBY I WKRĘTY > H wkręt hartowany ocynkowany do drewna";5904259638548;Starfix;PLN;0.00;25.94.11.0;0.16;;0;"DSF(C02) Wkręt H 4,5 x 16/F op115szt";"Do łączenia drewna bez podwiercania.";5.99;5.99;;;;0.00;0;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24117.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24118.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24119.jpg;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24120.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
H4535F;1;"DSF(C02) Wkręt H 4,5 x 35/F op 53szt";5.99;23%;szt.;"ŚRUBY I WKRĘTY > H wkręt hartowany ocynkowany do drewna";5904259638586;Starfix;PLN;0.00;25.94.11.0;0.14;;0;"DSF(C02) Wkręt H 4,5 x 35/F op 53szt";"Do łączenia drewna bez podwiercania.";5.99;5.99;;;;0.00;1;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24121.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24122.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24123.jpg;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24124.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
H4570F;1;"DSF(C02) Wkręt H 4,5 x 70/F op 30szt";5.99;23%;szt.;"ŚRUBY I WKRĘTY > H wkręt hartowany ocynkowany do drewna";5904259638630;Starfix;PLN;0.00;25.94.11.0;0.14;;0;"DSF(C02) Wkręt H 4,5 x 70/F op 30szt";"Do łączenia drewna bez podwiercania.";5.99;5.99;;;;0.00;1;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24125.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24126.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24127.jpg;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24128.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
H520F;0;"DSF(C02) Wkręt H 5,0 x 20/F op 65szt";5.99;23%;szt.;"ŚRUBY I WKRĘTY > H wkręt hartowany ocynkowany do drewna";5904259638654;Starfix;PLN;0.00;25.94.11.0;0.13;;0;"DSF(C02) Wkręt H 5,0 x 20/F op 65szt";"Do łączenia drewna bez podwiercania.";5.99;5.99;;;;0.00;0;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24129.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24130.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24131.jpg;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24132.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
H580F;1;"DSF(C02) Wkręt H 5,0 x 80/F op 21szt";5.99;23%;szt.;"ŚRUBY I WKRĘTY > H wkręt hartowany ocynkowany do drewna";5904259638746;Starfix;PLN;0.00;25.94.11.0;0.13;;0;"DSF(C02) Wkręt H 5,0 x 80/F op 21szt";"Do łączenia drewna bez podwiercania.";5.99;5.99;;;;0.00;7;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24133.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24134.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24135.jpg;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24136.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
H590F;1;"DSF(C02) Wkręt H 5,0 x 90/F op 18szt";5.99;23%;szt.;"ŚRUBY I WKRĘTY > H wkręt hartowany ocynkowany do drewna";5904259638753;Starfix;PLN;0.00;25.94.11.0;0.14;;0;"DSF(C02) Wkręt H 5,0 x 90/F op 18szt";"Do łączenia drewna bez podwiercania.";5.99;5.99;;;;0.00;1;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24137.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24138.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24139.jpg;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24140.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
H670F;1;"DSF(C02) Wkręt H 6,0 x 70/F op 16szt";5.99;23%;szt.;"ŚRUBY I WKRĘTY > H wkręt hartowany ocynkowany do drewna";5904259638807;Starfix;PLN;0.00;25.94.11.0;0.14;;0;"DSF(C02) Wkręt H 6,0 x 70/F op 16szt";"Do łączenia drewna bez podwiercania.";5.99;5.99;;;;0.00;87;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24141.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24142.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24143.jpg;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24144.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
H680F;1;"DSF(C02) Wkręt H 6,0 x 80/F op 14szt";7.12;23%;szt.;"ŚRUBY I WKRĘTY > H wkręt hartowany ocynkowany do drewna";5904259638814;Starfix;PLN;0.00;25.94.11.0;0.14;;0;"DSF(C02) Wkręt H 6,0 x 80/F op 14szt";"Do łączenia drewna bez podwiercania.";7.12;7.12;;;;0.00;140;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24145.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24146.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24147.jpg;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24148.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
H690F;1;"DSF(C02) Wkręt H 6,0 x 90/F op 13szt";5.99;23%;szt.;"ŚRUBY I WKRĘTY > H wkręt hartowany ocynkowany do drewna";5904259638821;Starfix;PLN;0.00;25.94.11.0;0.15;;0;"DSF(C02) Wkręt H 6,0 x 90/F op 13szt";"Do łączenia drewna bez podwiercania.";5.99;5.99;;;;0.00;75;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24149.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24150.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24151.jpg;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24152.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
H6100F;1;"DSF(C02) Wkręt H 6,0 x100/F op 11szt";5.99;23%;szt.;"ŚRUBY I WKRĘTY > H wkręt hartowany ocynkowany do drewna";5904259638838;Starfix;PLN;0.00;25.94.11.0;0.13;;0;"DSF(C02) Wkręt H 6,0 x100/F op 11szt";"Do łączenia drewna bez podwiercania.";5.99;5.99;;;;0.00;58;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24153.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24154.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24155.jpg;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24156.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
H6120F;1;"DSF(C02) Wkręt H 6,0 x120/F op  8szt";5.99;23%;szt.;"ŚRUBY I WKRĘTY > H wkręt hartowany ocynkowany do drewna";5904259638845;Starfix;PLN;0.00;25.94.11.0;0.11;;0;"DSF(C02) Wkręt H 6,0 x120/F op  8szt";"Do łączenia drewna bez podwiercania.";5.99;5.99;;;;0.00;120;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24157.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24158.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24159.jpg;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24160.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
HX6240F;1;"DSF(C02) Wkręt HX 6,0 x240/F op 25szt";56.60;23%;szt.;"ŚRUBY I WKRĘTY > H wkręt hartowany ocynkowany do drewna";5907418867865;Starfix;PLN;0.00;25.94.11.0;0.66;;0;"DSF(C02) Wkręt HX 6,0 x240/F op 25szt";"Do łączenia drewna bez podwiercania.";56.60;56.60;;;;0.00;3;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24161.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24162.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24163.jpg;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24164.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
WP4214F;1;"DSF(E02) Wkręt WP 4,2 x 14/F (57) zb.8";4.77;23%;szt.;"ŚRUBY I WKRĘTY > WP wkręt z łbem podkładkowym";5904259639286;Starfix;PLN;0.00;25.94.11.0;0.08;;0;"DSF(E02) Wkręt WP 4,2 x 14/F (57) zb.8";"Do łączenia blach bez podwiercania, max przewiercalność<br/>do 1 mm.";4.77;4.77;;;;0.00;394;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24165.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24166.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24167.jpg;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24168.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
WP4219F;1;"DSF(E02) Wkręt WP 4,2 x 19/F (47) zb.8";4.77;23%;szt.;"ŚRUBY I WKRĘTY > WP wkręt z łbem podkładkowym";5904259639293;Starfix;PLN;0.00;25.94.11.0;0.08;;0;"DSF(E02) Wkręt WP 4,2 x 19/F (47) zb.8";"Do łączenia blach bez podwiercania, max przewiercalność<br/>do 1 mm.";4.77;4.77;;;;0.00;38;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24169.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24170.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24171.jpg;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24172.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
WP4225F;1;"DSF(E02) Wkręt WP 4,2 x 25/F (42) zb.8";4.77;23%;szt.;"ŚRUBY I WKRĘTY > WP wkręt z łbem podkładkowym";5904259639309;Starfix;PLN;0.00;25.94.11.0;0.09;;0;"DSF(E02) Wkręt WP 4,2 x 25/F (42) zb.8";"Do łączenia blach bez podwiercania, max przewiercalność<br/>do 1 mm.";4.77;4.77;;;;0.00;119;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24173.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24174.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24175.jpg;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24176.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
WP4232F;0;"DSF(E02) Wkręt WP 4,2 x 32/F (36) zb.8";4.77;23%;szt.;"ŚRUBY I WKRĘTY > WP wkręt z łbem podkładkowym";5904259639316;Starfix;PLN;0.00;25.94.11.0;0.1;;0;"DSF(E02) Wkręt WP 4,2 x 32/F (36) zb.8";"Do łączenia blach bez podwiercania, max przewiercalność<br/>do 1 mm.";4.77;4.77;;;;0.00;0;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24177.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24178.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24179.jpg;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24180.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
WP4241F;1;"DSF(E02) Wkręt WP 4,2 x 41/F (28) zb.8";4.77;23%;szt.;"ŚRUBY I WKRĘTY > WP wkręt z łbem podkładkowym";5904259639323;Starfix;PLN;0.00;25.94.11.0;0.09;;0;"DSF(E02) Wkręt WP 4,2 x 41/F (28) zb.8";"Do łączenia blach bez podwiercania, max przewiercalność<br/>do 1 mm.";4.77;4.77;;;;0.00;343;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24181.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24182.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24183.jpg;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24184.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
WP4250F;1;"DSF(E02) Wkręt WP 4,2 x 50/F (23) zb.8";4.77;23%;szt.;"ŚRUBY I WKRĘTY > WP wkręt z łbem podkładkowym";5904259639330;Starfix;PLN;0.00;25.94.11.0;0.09;;0;"DSF(E02) Wkręt WP 4,2 x 50/F (23) zb.8";"Do łączenia blach bez podwiercania, max przewiercalność<br/>do 1 mm.";4.77;4.77;;;;0.00;13;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24185.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24186.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24187.jpg;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24188.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
WSS4819F;1;"DSF(D04) Wkręt WSS 4,8 x 19/F (34) zb.8";4.66;23%;szt.;"ŚRUBY I WKRĘTY > WSS-WSSM wkręt samowiercący do mocowania blach";5907418864154;Starfix;PLN;0.00;;0.11;;0;"DSF(D04) Wkręt WSS 4,8 x 19/F (34) zb.8";"Wkręt samowiercący WSS/WSSM służy do mocowania blach do profili stalowych bez wstępnego podwiercania. Maksymalna przewiercalność:<br/>dla średnicy 4,8 mm wynosi 3 mm, dla średnicy 5,5 mm wynosi 4 mm.";4.66;4.66;;;;0.00;1;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24189.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24190.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24191.jpg;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24192.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
WSS4825F;0;"DSF(D04) Wkręt WSS 4,8 x 25/F (30) zb.8";4.66;23%;szt.;"ŚRUBY I WKRĘTY > WSS-WSSM wkręt samowiercący do mocowania blach";5907418864161;Starfix;PLN;0.00;;0.11;;0;"DSF(D04) Wkręt WSS 4,8 x 25/F (30) zb.8";"Wkręt samowiercący WSS/WSSM służy do mocowania blach do profili stalowych bez wstępnego podwiercania. Maksymalna przewiercalność:<br/>dla średnicy 4,8 mm wynosi 3 mm, dla średnicy 5,5 mm wynosi 4 mm.";4.66;4.66;;;;0.00;0;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24193.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24194.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24195.jpg;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24196.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
WSS4832F;1;"DSF(D04) Wkręt WSS 4,8 x 32/F (27) zb.8";4.66;23%;szt.;"ŚRUBY I WKRĘTY > WSS-WSSM wkręt samowiercący do mocowania blach";5907418864185;Starfix;PLN;0.00;;0.11;;0;"DSF(D04) Wkręt WSS 4,8 x 32/F (27) zb.8";"Wkręt samowiercący WSS/WSSM służy do mocowania blach do profili stalowych bez wstępnego podwiercania. Maksymalna przewiercalność:<br/>dla średnicy 4,8 mm wynosi 3 mm, dla średnicy 5,5 mm wynosi 4 mm.";4.66;4.66;;;;0.00;180;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24197.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24198.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24199.jpg;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24200.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
WSS4838F;1;"DSF(D04) Wkręt WSS 4,8 x 38/F (18) zb.8";4.66;23%;szt.;"ŚRUBY I WKRĘTY > WSS-WSSM wkręt samowiercący do mocowania blach";5907418864192;Starfix;PLN;0.00;;0.09;;0;"DSF(D04) Wkręt WSS 4,8 x 38/F (18) zb.8";"Wkręt samowiercący WSS/WSSM służy do mocowania blach do profili stalowych bez wstępnego podwiercania. Maksymalna przewiercalność:<br/>dla średnicy 4,8 mm wynosi 3 mm, dla średnicy 5,5 mm wynosi 4 mm.";4.66;4.66;;;;0.00;133;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24201.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24202.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24203.jpg;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24204.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
WSS5550F;0;"DSF(D04) Wkręt WSS 5,5 x 50/F (16) zb.8";4.66;23%;szt.;"ŚRUBY I WKRĘTY > WSS-WSSM wkręt samowiercący do mocowania blach";5907418864208;Starfix;PLN;0.00;25.94.11.0;0.12;;0;"DSF(D04) Wkręt WSS 5,5 x 50/F (16) zb.8";"Wkręt samowiercący WSS/WSSM służy do mocowania blach do profili stalowych bez wstępnego podwiercania. Maksymalna przewiercalność:<br/>dla średnicy 4,8 mm wynosi 3 mm, dla średnicy 5,5 mm wynosi 4 mm.";4.66;4.66;;;;0.00;0;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24205.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24206.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24207.jpg;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24208.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
WT4214F;1;"DSF(E04) Wkręt WT 4,2 x 14/F (49) zb.8";4.77;23%;szt.;"ŚRUBY I WKRĘTY > WT wkręt z łbem talerzykowym";5904259639248;Starfix;PLN;0.00;25.94.11.0;0.07;;0;"DSF(E04) Wkręt WT 4,2 x 14/F (49) zb.8";"Do łączenia blach bezpodwiercania, max przewiercalność do 2 mm.";4.77;4.77;;;;0.00;652;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24209.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24210.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24211.jpg;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24212.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
WT4219F;1;"DSF(E04) Wkręt WT 4,2 x 19/F (41) zb.8";4.77;23%;szt.;"ŚRUBY I WKRĘTY > WT wkręt z łbem talerzykowym";5904259639255;Starfix;PLN;0.00;25.94.11.0;0.08;;0;"DSF(E04) Wkręt WT 4,2 x 19/F (41) zb.8";"Do łączenia blach bezpodwiercania, max przewiercalność do 2 mm.";4.77;4.77;;;;0.00;288;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24213.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24214.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24215.jpg;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/24216.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
